Time (s),PPG_RED_RAW,PPG_IR,PPG_GREEN,ECG,T_AMBIENT,T_OBJECT,HR_GT
46.4575,31620,34704,83,1054,22.51,24.10,N/A
46.4600,31622,34707,74,1275,22.51,24.10,N/A
46.4625,31634,34690,83,1521,22.51,24.10,N/A
46.4650,31623,34708,74,1488,22.51,24.10,N/A
46.4675,31627,34701,85,1168,22.51,24.10,N/A
46.4700,31618,34686,94,1155,22.51,24.10,N/A
46.4725,31618,34693,82,995,22.51,24.10,N/A
46.4750,31616,34703,98,922,22.51,24.10,N/A
46.4775,31614,34702,95,1088,22.51,24.10,N/A
46.4800,31626,34707,75,1196,22.51,24.10,N/A
46.4825,31623,34710,72,1378,22.51,24.10,N/A
46.4850,31642,34715,79,1394,22.51,24.10,N/A
46.4875,31631,34715,75,1361,22.51,24.10,N/A
46.4900,31631,34713,72,1336,22.51,24.10,N/A
46.4925,31627,34725,86,1218,22.51,24.10,N/A
46.4950,31634,34709,92,1101,22.51,24.10,N/A
46.4975,31640,34704,90,1258,22.51,24.10,N/A
46.5000,31630,34720,95,1207,22.51,24.10,N/A
46.5025,31640,34716,82,1113,22.51,24.10,N/A
46.5050,31637,34710,95,1294,22.51,24.10,N/A
46.5075,31627,34730,76,1401,22.51,24.10,N/A
46.5100,31634,34730,89,1430,22.51,24.10,N/A
46.5125,31637,34729,74,1345,22.51,24.10,N/A
46.5150,31639,34730,75,1251,22.51,24.10,N/A
46.5175,31643,34727,87,1073,22.51,24.10,N/A
46.5200,31638,34730,76,1109,22.51,24.10,N/A
46.5225,31624,34713,102,1112,22.51,24.10,N/A
46.5250,31620,34710,95,1086,22.51,24.10,N/A
46.5275,31636,34711,76,1168,22.51,24.10,N/A
46.5300,31628,34710,83,1261,22.51,24.10,N/A
46.5325,31638,34725,74,1376,22.51,24.10,N/A
46.5350,31640,34717,88,1305,22.51,24.10,N/A
46.5375,31640,34722,84,1238,22.51,24.10,N/A
46.5400,31629,34698,90,1251,22.51,24.10,N/A
46.5425,31631,34715,80,1421,22.51,24.10,N/A
46.5450,31631,34685,100,1588,22.51,24.10,N/A
46.5475,31635,34684,96,1486,22.51,24.10,N/A
46.5500,31624,34688,99,1032,22.51,24.10,N/A
46.5525,31623,34697,106,889,22.51,24.10,N/A
46.5550,31636,34683,85,1018,22.51,24.10,N/A
46.5575,31631,34692,86,1057,22.51,24.10,N/A
46.5600,31616,34702,81,1344,22.51,24.10,N/A
46.5625,31626,34699,81,1513,22.51,24.10,N/A
46.5650,31629,34708,80,1510,22.51,24.10,N/A
46.5675,31625,34703,91,1308,22.51,24.10,N/A
46.5700,31633,34696,82,1168,22.51,24.10,N/A
46.5725,31627,34697,79,1245,22.51,24.10,N/A
46.5750,31632,34688,76,1428,22.51,24.10,N/A
46.5775,31622,34684,99,1334,22.51,24.10,N/A
46.5800,31616,34681,102,1242,22.51,24.10,N/A
46.5825,31624,34675,87,1324,22.51,24.10,N/A
46.5850,31614,34683,72,1537,22.51,24.10,N/A
46.5875,31613,34697,90,1527,22.51,24.10,N/A
46.5900,31624,34694,86,1072,22.51,24.10,N/A
46.5925,31624,34698,88,854,22.51,24.10,N/A
46.5950,31626,34683,83,907,22.51,24.10,N/A
46.5975,31621,34704,81,1042,22.51,24.10,N/A
46.6000,31621,34684,71,1401,22.51,24.10,N/A
46.6025,31626,34689,80,1504,22.51,24.10,N/A
46.6050,31609,34668,101,1506,22.51,24.10,N/A
46.6075,31616,34658,95,1522,22.51,24.10,N/A
46.6100,31613,34677,75,1502,22.51,24.10,N/A
46.6125,31619,34688,84,1272,22.51,24.10,N/A
46.6150,31621,34690,95,1020,22.51,24.10,N/A
46.6175,31624,34676,83,1086,22.51,24.10,N/A
46.6200,31620,34687,73,1427,22.51,24.10,N/A
46.6225,31614,34701,76,1421,22.51,24.10,N/A
46.6250,31624,34686,85,1440,22.51,24.10,N/A
46.6275,31616,34679,95,1444,22.51,24.10,N/A
46.6300,31616,34679,86,1178,22.51,24.10,N/A
46.6325,31618,34681,93,1118,22.51,24.10,N/A
46.6350,31614,34680,75,1094,22.51,24.10,N/A
46.6375,31613,34680,89,1217,22.51,24.10,N/A
46.6400,31613,34682,88,1344,22.51,24.10,N/A
46.6425,31609,34682,91,1444,22.51,24.10,N/A
46.6450,31624,34690,77,1617,22.51,24.10,N/A
46.6475,31619,34690,82,1494,22.51,24.10,N/A
46.6500,31632,34690,80,1044,22.51,24.10,N/A
46.6525,31613,34694,81,961,22.51,24.10,N/A
46.6550,31621,34675,100,1033,22.51,24.10,N/A
46.6575,31621,34673,98,970,22.51,24.10,N/A
46.6600,31619,34686,90,1096,22.51,24.10,N/A
46.6625,31628,34685,91,1401,22.51,24.10,N/A
46.6650,31618,34702,89,1520,22.51,24.10,N/A
46.6675,31621,34706,83,1617,22.51,24.10,N/A
46.6700,31631,34705,75,1360,22.51,24.10,N/A
46.6725,31628,34709,82,1048,22.51,24.10,N/A
46.6750,31633,34720,78,748,22.51,24.10,N/A
46.6775,31630,34695,89,882,22.51,24.10,N/A
46.6800,31633,34687,92,1130,22.51,24.10,N/A
46.6825,31627,34698,86,1481,22.51,24.10,N/A
46.6850,31620,34693,91,1414,22.51,24.10,N/A
46.6875,31639,34709,86,1403,22.51,24.10,N/A
46.6900,31633,34710,85,1455,22.51,24.10,N/A
46.6925,31625,34715,85,1360,22.51,24.10,N/A
46.6950,31644,34721,91,1342,22.51,24.10,N/A
46.6975,31636,34728,70,1136,22.51,24.10,N/A
46.7000,31638,34717,85,1096,22.51,24.10,N/A
46.7025,31639,34713,85,1249,22.51,24.10,N/A
46.7050,31642,34729,80,1370,22.51,24.10,N/A
46.7075,31635,34722,86,1233,22.51,24.10,N/A
46.7100,31619,34687,94,1128,22.51,24.10,N/A
46.7125,31623,34685,83,1153,22.51,24.10,N/A
46.7150,31625,34681,92,1283,22.51,24.10,N/A
46.7175,31626,34695,89,1436,22.51,24.10,N/A
46.7200,31614,34701,87,1533,22.51,24.10,N/A
46.7225,31624,34708,77,1398,22.51,24.10,N/A
46.7250,31616,34710,81,1373,22.51,24.10,N/A
46.7275,31634,34707,82,1323,22.51,24.10,N/A
46.7300,31621,34709,80,1156,22.51,24.10,N/A
46.7325,31624,34702,88,862,22.51,24.10,N/A
46.7350,31632,34696,96,913,22.51,24.10,N/A
46.7375,31621,34689,102,1240,22.51,24.10,N/A
46.7400,31618,34682,94,1392,22.51,24.10,N/A
46.7425,31625,34699,77,1466,22.51,24.10,N/A
46.7450,31621,34695,87,1389,22.51,24.10,N/A
46.7475,31630,34707,77,1217,22.51,24.10,N/A
46.7500,31630,34703,81,1279,22.51,24.10,N/A
46.7525,31635,34704,86,1586,22.51,24.10,N/A
46.7550,31636,34703,85,1793,22.51,24.10,N/A
46.7575,31634,34695,81,1754,22.51,24.10,N/A
46.7600,31629,34692,110,1821,22.51,24.10,N/A
46.7625,31618,34691,81,2295,22.51,24.10,N/A
46.7650,31633,34684,94,2501,22.51,24.10,N/A
46.7675,31624,34679,81,2475,22.51,24.10,N/A
46.7700,31620,34701,87,2340,22.51,24.10,N/A
46.7725,31625,34714,72,2122,22.51,24.10,N/A
46.7750,31630,34694,94,1818,22.51,24.10,N/A
46.7775,31641,34709,83,1524,22.51,24.10,N/A
46.7800,31633,34708,70,1440,22.51,24.10,N/A
46.7825,31640,34706,75,1060,22.51,24.10,N/A
46.7850,31638,34706,76,654,22.51,24.10,N/A
46.7875,31622,34693,100,330,22.51,24.10,N/A
46.7900,31626,34688,103,243,22.51,24.10,N/A
46.7925,31632,34695,87,321,22.51,24.10,N/A
46.7950,31622,34699,84,561,22.51,24.10,N/A
46.7975,31637,34710,84,769,22.51,24.10,N/A
46.8000,31633,34707,86,874,22.51,24.10,N/A
46.8025,31632,34712,81,1031,22.51,24.10,N/A
46.8050,31633,34711,74,1081,22.51,24.10,N/A
46.8075,31637,34714,87,1170,22.51,24.10,N/A
46.8100,31632,34707,70,1233,22.51,24.10,N/A
46.8125,31636,34709,85,1254,22.51,24.10,N/A
46.8150,31630,34693,98,989,22.51,24.10,N/A
46.8175,31636,34698,97,990,22.51,24.10,N/A
46.8200,31622,34702,97,1160,22.51,24.10,N/A
46.8225,31629,34714,97,1233,22.51,24.10,N/A
46.8250,31639,34715,77,1194,22.51,24.10,N/A
46.8275,31636,34715,82,1320,22.51,24.10,N/A
46.8300,31642,34715,84,1369,22.51,24.10,N/A
46.8325,31636,34729,91,1232,22.51,24.10,N/A
46.8350,31644,34729,78,1120,22.51,24.10,N/A
46.8375,31640,34726,82,1254,22.51,24.10,N/A
46.8400,31634,34731,79,1556,22.51,24.10,N/A
46.8425,31639,34713,87,1489,22.51,24.10,N/A
46.8450,31641,34704,78,1366,22.51,24.10,N/A
46.8475,31628,34702,84,1437,22.51,24.10,N/A
46.8500,31640,34727,87,1170,22.51,24.10,N/A
46.8525,31635,34731,78,1099,22.51,24.10,N/A
46.8550,31645,34740,83,1257,22.51,24.10,N/A
46.8575,31653,34742,69,1097,22.51,24.10,N/A
46.8600,31645,34733,77,1247,22.51,24.10,N/A
46.8625,31647,34736,80,1413,22.51,24.10,N/A
46.8650,31633,34753,83,1400,22.51,24.10,N/A
46.8675,31642,34749,78,1314,22.51,24.10,N/A
46.8700,31641,34728,90,1189,22.51,24.10,N/A
46.8725,31630,34716,88,1176,22.51,24.10,N/A
46.8750,31617,34743,74,1306,22.51,24.10,N/A
46.8775,31655,34716,88,1548,22.51,24.10,N/A
46.8800,31664,34727,60,1772,22.51,24.10,N/A
46.8825,31651,34736,56,1696,22.51,24.10,N/A
46.8850,31642,34706,92,1470,22.51,24.10,N/A
46.8875,31631,34735,82,1217,22.51,24.10,N/A
46.8900,31618,34758,80,1094,22.51,24.10,N/A
46.8925,31658,34719,86,1243,22.51,24.10,N/A
46.8950,31650,34740,80,1226,22.51,24.10,N/A
46.8975,31644,34750,103,1442,22.51,24.10,N/A
46.9000,31653,34718,90,1396,22.51,24.10,N/A
46.9025,31646,34713,55,1336,22.51,24.10,N/A
46.9050,31613,34757,60,1496,22.51,24.10,N/A
46.9075,31636,34715,82,1397,22.51,24.10,N/A
46.9100,31642,34721,84,1152,22.51,24.10,N/A
46.9125,31650,34707,96,1011,22.51,24.10,N/A
46.9150,31637,34737,105,1090,22.51,24.10,N/A
46.9175,31647,34737,95,1229,22.52,24.02,N/A
46.9200,31646,34732,82,1316,22.52,24.02,N/A
46.9225,31653,34741,100,1484,22.52,24.02,N/A
46.9250,31638,34743,99,1520,22.52,24.02,N/A
46.9275,31641,34741,86,1444,22.52,24.02,N/A
46.9300,31635,34760,78,1340,22.52,24.02,N/A
46.9325,31648,34755,79,1254,22.52,24.02,N/A
46.9350,31643,34759,72,976,22.52,24.02,N/A
46.9375,31652,34759,76,1080,22.52,24.02,N/A
46.9400,31639,34746,83,1538,22.52,24.02,N/A
46.9425,31639,34756,74,1777,22.52,24.02,N/A
46.9450,31652,34752,72,1736,22.52,24.02,N/A
46.9475,31640,34737,103,1708,22.52,24.02,N/A
46.9500,31631,34742,94,1460,22.52,24.02,N/A
46.9525,31636,34734,81,1062,22.52,24.02,N/A
46.9550,31632,34730,84,1120,22.52,24.02,N/A
46.9575,31637,34760,88,1357,22.52,24.02,N/A
46.9600,31641,34746,93,1552,22.52,24.02,N/A
46.9625,31643,34750,91,1629,22.52,24.02,N/A
46.9650,31640,34743,77,1521,22.52,24.02,N/A
46.9675,31648,34752,85,1473,22.52,24.02,N/A
46.9700,31657,34754,86,1394,22.52,24.02,N/A
46.9725,31648,34753,87,1164,22.52,24.02,N/A
46.9750,31631,34739,92,1007,22.52,24.02,N/A
46.9775,31631,34727,86,1203,22.52,24.02,N/A
46.9800,31638,34733,91,1396,22.52,24.02,N/A
46.9825,31641,34741,78,1500,22.52,24.02,N/A
46.9850,31639,34744,88,1437,22.52,24.02,N/A
46.9875,31647,34742,91,1504,22.52,24.02,N/A
46.9900,31640,34736,78,1513,22.52,24.02,N/A
46.9925,31650,34729,84,1268,22.52,24.02,N/A
46.9950,31641,34744,93,1036,22.52,24.02,N/A
46.9975,31642,34739,81,1326,22.52,24.02,N/A
47.0000,31632,34724,95,1716,22.52,24.02,N/A
47.0025,31641,34714,80,2018,22.52,24.02,N/A
47.0050,31634,34708,98,1900,22.52,24.02,N/A
47.0075,31624,34729,81,1591,22.52,24.02,N/A
47.0100,31638,34733,84,1308,22.52,24.02,N/A
47.0125,31640,34723,91,1113,22.52,24.02,N/A
47.0150,31638,34724,72,1152,22.52,24.02,N/A
47.0175,31642,34725,88,1302,22.52,24.02,N/A
47.0200,31637,34724,71,1547,22.52,24.02,N/A
47.0225,31631,34728,84,1776,22.52,24.02,N/A
47.0250,31636,34706,99,1843,22.52,24.02,N/A
47.0275,31641,34715,96,1635,22.52,24.02,N/A
47.0300,31624,34720,99,1382,22.52,24.02,N/A
47.0325,31631,34705,102,1425,22.52,24.02,N/A
47.0350,31633,34705,93,1445,22.52,24.02,N/A
47.0375,31634,34712,93,1523,22.52,24.02,N/A
47.0400,31622,34719,84,1614,22.52,24.02,N/A
47.0425,31638,34718,79,1585,22.52,24.02,N/A
47.0450,31628,34726,77,1630,22.52,24.02,N/A
47.0475,31636,34721,77,1466,22.52,24.02,N/A
47.0500,31629,34718,84,1282,22.52,24.02,N/A
47.0525,31634,34698,98,1141,22.52,24.02,N/A
47.0550,31633,34686,103,1166,22.52,24.02,N/A
47.0575,31630,34686,88,1282,22.52,24.02,N/A
47.0600,31624,34695,94,1285,22.52,24.02,N/A
47.0625,31626,34719,81,1387,22.52,24.02,N/A
47.0650,31627,34704,90,1419,22.52,24.02,N/A
47.0675,31633,34703,84,1359,22.52,24.02,N/A
47.0700,31626,34710,94,1280,22.52,24.02,N/A
47.0725,31638,34708,92,870,22.52,24.02,N/A
47.0750,31632,34696,83,773,22.52,24.02,N/A
47.0775,31639,34702,71,1046,22.52,24.02,N/A
47.0800,31632,34672,102,1243,22.52,24.02,N/A
47.0825,31623,34686,93,1330,22.52,24.02,N/A
47.0850,31620,34667,85,1229,22.52,24.02,N/A
47.0875,31622,34684,79,1051,22.52,24.02,N/A
47.0900,31621,34696,80,805,22.52,24.02,N/A
47.0925,31622,34694,78,748,22.52,24.02,N/A
47.0950,31625,34682,87,786,22.52,24.02,N/A
47.0975,31616,34696,81,841,22.52,24.02,N/A
47.1000,31620,34683,76,890,22.52,24.02,N/A
47.1025,31620,34687,94,1123,22.52,24.02,N/A
47.1050,31629,34681,80,1048,22.52,24.02,N/A
47.1075,31621,34667,104,872,22.52,24.02,N/A
47.1100,31613,34659,87,1004,22.52,24.02,N/A
47.1125,31602,34653,87,1275,22.52,24.02,N/A
47.1150,31613,34676,72,978,22.52,24.02,N/A
47.1175,31611,34673,88,886,22.52,24.02,N/A
47.1200,31622,34678,86,1072,22.52,24.02,N/A
47.1225,31620,34676,81,1197,22.52,24.02,N/A
47.1250,31613,34677,85,1252,22.52,24.02,N/A
47.1275,31621,34670,84,1076,22.52,24.02,N/A
47.1300,31629,34672,97,1079,22.52,24.02,N/A
47.1325,31608,34655,98,934,22.52,24.02,N/A
47.1350,31607,34645,94,849,22.52,24.02,N/A
47.1375,31619,34640,90,978,22.52,24.02,N/A
47.1400,31606,34654,79,1088,22.52,24.02,N/A
47.1425,31608,34667,80,1025,22.52,24.02,N/A
47.1450,31620,34667,92,1007,22.52,24.02,N/A
47.1475,31626,34669,84,1052,22.52,24.02,N/A
47.1500,31621,34667,86,1042,22.52,24.02,N/A
47.1525,31617,34664,93,920,22.52,24.02,N/A
47.1550,31612,34668,79,992,22.52,24.02,N/A
47.1575,31608,34646,93,1128,22.52,24.02,N/A
47.1600,31602,34652,88,1475,22.52,24.02,N/A
47.1625,31609,34651,100,1499,22.52,24.02,N/A
47.1650,31612,34637,95,1125,22.52,24.02,N/A
47.1675,31607,34630,84,1053,22.52,24.02,N/A
47.1700,31619,34651,98,983,22.52,24.02,N/A
47.1725,31611,34660,83,835,22.52,24.02,N/A
47.1750,31604,34610,91,787,22.52,24.02,N/A
47.1775,31619,34620,80,1022,22.52,24.02,N/A
47.1800,31608,34627,96,1466,22.52,24.02,N/A
47.1825,31614,34644,91,1521,22.52,24.02,N/A
47.1850,31597,34643,94,1356,22.52,24.02,N/A
47.1875,31602,34638,83,1268,22.52,24.02,N/A
47.1900,31609,34641,99,1258,22.52,24.02,N/A
47.1925,31610,34635,94,1272,22.52,24.02,N/A
47.1950,31599,34662,84,1094,22.52,24.02,N/A
47.1975,31606,34646,91,1042,22.52,24.02,N/A
47.2000,31618,34660,77,1232,22.52,24.02,N/A
47.2025,31605,34658,92,1336,22.52,24.02,N/A
47.2050,31606,34650,91,1268,22.52,24.02,N/A
47.2075,31607,34661,79,1144,22.52,24.02,N/A
47.2100,31604,34654,80,1041,22.52,24.02,N/A
47.2125,31600,34651,98,1091,22.52,24.02,N/A
47.2150,31607,34643,106,1099,22.52,24.02,N/A
47.2175,31595,34648,86,1172,22.52,24.02,N/A
47.2200,31603,34653,82,1320,22.52,24.02,N/A
47.2225,31602,34634,89,1480,22.52,24.02,N/A
47.2250,31601,34662,75,1496,22.52,24.02,N/A
47.2275,31610,34658,73,1238,22.52,24.02,N/A
47.2300,31621,34659,79,1006,22.52,24.02,N/A
47.2325,31611,34652,77,913,22.52,24.02,N/A
47.2350,31619,34656,91,966,22.52,24.02,N/A
47.2375,31609,34659,73,1315,22.52,24.02,N/A
47.2400,31604,34644,94,1485,22.52,24.02,N/A
47.2425,31604,34641,79,1540,22.52,24.02,N/A
47.2450,31606,34651,77,1479,22.52,24.02,N/A
47.2475,31605,34666,87,1468,22.52,24.02,N/A
47.2500,31609,34668,78,1209,22.52,24.02,N/A
47.2525,31608,34666,87,1026,22.52,24.02,N/A
47.2550,31617,34662,82,1017,22.52,24.02,N/A
47.2575,31606,34665,81,1305,22.52,24.02,N/A
47.2600,31615,34669,77,1504,22.52,24.02,N/A
47.2625,31621,34634,93,1524,22.52,24.02,N/A
47.2650,31615,34654,91,1488,22.52,24.02,N/A
47.2675,31606,34651,81,1482,22.52,24.02,N/A
47.2700,31611,34653,93,1377,22.52,24.02,N/A
47.2725,31610,34655,93,1272,22.52,24.02,N/A
47.2750,31602,34666,92,1262,22.52,24.02,N/A
47.2775,31615,34668,92,1220,22.52,24.02,N/A
47.2800,31621,34671,92,1338,22.52,24.02,N/A
47.2825,31618,34666,89,1500,22.52,24.02,N/A
47.2850,31616,34665,88,1492,22.52,24.02,N/A
47.2875,31627,34665,82,1216,22.52,24.02,N/A
47.2900,31607,34658,100,1090,22.52,24.02,N/A
47.2925,31610,34651,98,1091,22.52,24.02,N/A
47.2950,31609,34651,92,1148,22.52,24.02,N/A
47.2975,31597,34650,90,1194,22.52,24.02,N/A
47.3000,31613,34647,94,1140,22.52,24.02,N/A
47.3025,31617,34669,87,1230,22.52,24.02,N/A
47.3050,31610,34668,70,1476,22.52,24.02,N/A
47.3075,31617,34669,81,1519,22.52,24.02,N/A
47.3100,31614,34666,78,1378,22.52,24.02,N/A
47.3125,31610,34670,78,1193,22.52,24.02,N/A
47.3150,31612,34672,91,1068,22.52,24.02,N/A
47.3175,31609,34669,81,1101,22.52,24.02,N/A
47.3200,31614,34661,87,1341,22.52,24.02,N/A
47.3225,31619,34664,86,1493,22.52,24.02,N/A
47.3250,31608,34669,90,1520,22.52,24.02,N/A
47.3275,31621,34693,85,1456,22.52,24.02,N/A
47.3300,31623,34697,86,1196,22.52,24.02,N/A
47.3325,31632,34692,83,942,22.52,24.02,N/A
47.3350,31620,34699,73,1045,22.52,24.02,N/A
47.3375,31628,34702,80,1316,22.52,24.02,N/A
47.3400,31622,34697,91,1366,22.52,24.02,N/A
47.3425,31628,34706,73,1441,22.52,24.02,N/A
47.3450,31622,34689,101,1604,22.52,24.02,N/A
47.3475,31627,34696,90,1544,22.52,24.02,N/A
47.3500,31623,34685,88,1038,22.52,24.02,N/A
47.3525,31626,34699,93,950,22.52,24.02,N/A
47.3550,31626,34693,87,1078,22.52,24.02,N/A
47.3575,31631,34706,72,1200,22.52,24.02,N/A
47.3600,31631,34699,91,1235,22.52,24.02,N/A
47.3625,31631,34695,77,1292,22.52,24.02,N/A
47.3650,31624,34709,76,1266,22.52,24.02,N/A
47.3675,31633,34711,96,1366,22.52,24.02,N/A
47.3700,31632,34703,84,1414,22.52,24.02,N/A
47.3725,31627,34698,92,1256,22.52,24.02,N/A
47.3750,31618,34692,99,1150,22.52,24.02,N/A
47.3775,31627,34694,79,1228,22.52,24.02,N/A
47.3800,31623,34710,88,1491,22.52,24.02,N/A
47.3825,31618,34708,91,1546,22.52,24.02,N/A
47.3850,31632,34700,79,1281,22.52,24.02,N/A
47.3875,31628,34717,73,1121,22.52,24.02,N/A
47.3900,31634,34717,75,1064,22.52,24.02,N/A
47.3925,31633,34713,72,1084,22.52,24.02,N/A
47.3950,31635,34697,98,1068,22.52,24.02,N/A
47.3975,31626,34699,96,1260,22.52,24.02,N/A
47.4000,31631,34708,91,1457,22.52,24.02,N/A
47.4025,31622,34700,86,1584,22.52,24.02,N/A
47.4050,31638,34717,87,1688,22.52,24.02,N/A
47.4075,31634,34716,80,1572,22.52,24.02,N/A
47.4100,31634,34713,83,1120,22.52,24.02,N/A
47.4125,31640,34718,67,994,22.52,24.02,N/A
47.4150,31633,34723,71,1239,22.52,24.02,N/A
47.4175,31621,34679,100,1310,22.52,24.02,N/A
47.4200,31607,34718,81,1372,22.52,24.02,N/A
47.4225,31592,34719,81,1452,22.52,24.02,N/A
47.4250,31656,34693,79,1230,22.52,24.02,N/A
47.4275,31643,34685,54,1208,22.52,24.02,N/A
47.4300,31618,34688,75,1144,22.52,24.02,N/A
47.4325,31631,34664,100,1148,22.52,24.02,N/A
47.4350,31610,34709,69,1432,22.52,24.02,N/A
47.4375,31629,34696,62,1590,22.52,24.02,N/A
47.4400,31642,34682,69,1381,22.52,24.02,N/A
47.4425,31625,34675,106,1152,22.52,24.02,N/A
47.4450,31613,34686,104,1152,22.52,24.02,N/A
47.4475,31616,34640,71,1504,22.52,24.02,N/A
47.4500,31609,34665,71,1559,22.52,24.02,N/A
47.4525,31627,34698,92,1123,22.52,24.02,N/A
47.4550,31618,34692,99,976,22.52,24.02,N/A
47.4575,31619,34650,103,1192,22.52,24.02,N/A
47.4600,31598,34659,99,1344,22.52,24.02,N/A
47.4625,31602,34661,91,1466,22.47,23.98,N/A
47.4650,31617,34685,71,1339,22.47,23.98,N/A
47.4675,31624,34683,74,1244,22.47,23.98,N/A
47.4700,31623,34691,81,1105,22.47,23.98,N/A
47.4725,31615,34657,100,945,22.47,23.98,N/A
47.4750,31620,34669,102,1041,22.47,23.98,N/A
47.4775,31603,34672,92,1412,22.47,23.98,N/A
47.4800,31603,34653,89,1470,22.47,23.98,N/A
47.4825,31600,34671,90,1308,22.47,23.98,N/A
47.4850,31600,34682,85,1229,22.47,23.98,N/A
47.4875,31604,34664,93,1289,22.47,23.98,N/A
47.4900,31608,34674,83,1280,22.47,23.98,N/A
47.4925,31604,34663,90,1245,22.47,23.98,N/A
47.4950,31612,34677,77,1169,22.47,23.98,N/A
47.4975,31616,34682,81,1317,22.47,23.98,N/A
47.5000,31610,34657,93,1330,22.47,23.98,N/A
47.5025,31609,34657,89,1349,22.47,23.98,N/A
47.5050,31609,34658,91,1402,22.47,23.98,N/A
47.5075,31606,34672,72,1200,22.47,23.98,N/A
47.5100,31613,34677,101,1162,22.47,23.98,N/A
47.5125,31601,34683,88,1330,22.47,23.98,N/A
47.5150,31603,34674,87,1246,22.47,23.98,N/A
47.5175,31612,34676,76,1192,22.47,23.98,N/A
47.5200,31606,34680,88,1163,22.47,23.98,N/A
47.5225,31609,34678,90,1160,22.47,23.98,N/A
47.5250,31616,34677,69,1326,22.47,23.98,N/A
47.5275,31598,34660,90,1387,22.47,23.98,N/A
47.5300,31601,34655,88,1285,22.47,23.98,N/A
47.5325,31607,34659,95,1348,22.47,23.98,N/A
47.5350,31605,34672,77,1365,22.47,23.98,N/A
47.5375,31610,34663,84,1445,22.47,23.98,N/A
47.5400,31610,34671,90,1397,22.47,23.98,N/A
47.5425,31610,34666,83,1282,22.47,23.98,N/A
47.5450,31608,34672,72,1252,22.47,23.98,N/A
47.5475,31602,34668,82,1238,22.47,23.98,N/A
47.5500,31599,34672,84,1080,22.47,23.98,N/A
47.5525,31603,34668,91,1066,22.47,23.98,N/A
47.5550,31604,34646,101,1110,22.47,23.98,N/A
47.5575,31589,34646,91,1409,22.47,23.98,N/A
47.5600,31602,34639,85,1476,22.47,23.98,N/A
47.5625,31591,34654,85,1416,22.47,23.98,N/A
47.5650,31592,34646,87,1330,22.47,23.98,N/A
47.5675,31609,34656,80,1124,22.47,23.98,N/A
47.5700,31592,34654,90,1081,22.47,23.98,N/A
47.5725,31589,34660,79,1015,22.47,23.98,N/A
47.5750,31592,34654,79,1172,22.47,23.98,N/A
47.5775,31596,34659,89,1284,22.47,23.98,N/A
47.5800,31600,34643,95,1268,22.47,23.98,N/A
47.5825,31594,34650,77,1218,22.47,23.98,N/A
47.5850,31589,34641,82,1360,22.47,23.98,N/A
47.5875,31584,34657,95,1434,22.47,23.98,N/A
47.5900,31580,34642,83,1260,22.47,23.98,N/A
47.5925,31593,34662,71,1015,22.47,23.98,N/A
47.5950,31588,34652,79,1073,22.47,23.98,N/A
47.5975,31594,34654,71,1114,22.47,23.98,N/A
47.6000,31582,34655,87,1243,22.47,23.98,N/A
47.6025,31589,34660,79,1484,22.47,23.98,N/A
47.6050,31585,34649,90,1381,22.47,23.98,N/A
47.6075,31596,34646,89,1124,22.47,23.98,N/A
47.6100,31589,34643,88,999,22.47,23.98,N/A
47.6125,31592,34657,104,1020,22.47,23.98,N/A
47.6150,31598,34663,98,1185,22.47,23.98,N/A
47.6175,31602,34670,75,1373,22.47,23.98,N/A
47.6200,31597,34676,76,1493,22.47,23.98,N/A
47.6225,31611,34669,88,1292,22.47,23.98,N/A
47.6250,31596,34656,98,1286,22.47,23.98,N/A
47.6275,31609,34677,87,1216,22.47,23.98,N/A
47.6300,31589,34681,78,1177,22.47,23.98,N/A
47.6325,31594,34663,99,1271,22.47,23.98,N/A
47.6350,31605,34665,91,1313,22.47,23.98,N/A
47.6375,31605,34650,80,1377,22.47,23.98,N/A
47.6400,31603,34683,97,1432,22.47,23.98,N/A
47.6425,31604,34687,86,1228,22.47,23.98,N/A
47.6450,31618,34687,85,1082,22.47,23.98,N/A
47.6475,31610,34692,82,1098,22.47,23.98,N/A
47.6500,31607,34685,85,1022,22.47,23.98,N/A
47.6525,31620,34696,85,1013,22.47,23.98,N/A
47.6550,31625,34690,80,1153,22.47,23.98,N/A
47.6575,31605,34678,101,1293,22.47,23.98,N/A
47.6600,31607,34663,93,1676,22.47,23.98,N/A
47.6625,31607,34680,91,1943,22.47,23.98,N/A
47.6650,31607,34691,83,2027,22.47,23.98,N/A
47.6675,31617,34687,80,2036,22.47,23.98,N/A
47.6700,31614,34688,82,2127,22.47,23.98,N/A
47.6725,31608,34639,102,2169,22.47,23.98,N/A
47.6750,31609,34673,83,2184,22.47,23.98,N/A
47.6775,31608,34698,80,2262,22.47,23.98,N/A
47.6800,31612,34701,82,2065,22.47,23.98,N/A
47.6825,31614,34693,104,1837,22.47,23.98,N/A
47.6850,31610,34691,96,1573,22.47,23.98,N/A
47.6875,31620,34697,97,1301,22.47,23.98,N/A
47.6900,31613,34683,96,850,22.47,23.98,N/A
47.6925,31615,34683,104,494,22.47,23.98,N/A
47.6950,31631,34710,101,282,22.47,23.98,N/A
47.6975,31624,34711,86,520,22.47,23.98,N/A
47.7000,31637,34717,85,998,22.47,23.98,N/A
47.7025,31625,34713,96,1004,22.47,23.98,N/A
