Time (s),ECG,HR GT
49.0125,376,N/A
49.0150,435,N/A
49.0175,466,N/A
49.0200,456,N/A
49.0225,404,N/A
49.0250,336,N/A
49.0275,292,N/A
49.0300,290,N/A
49.0325,320,N/A
49.0350,311,N/A
49.0375,298,N/A
49.0400,240,N/A
49.0425,217,N/A
49.0450,257,N/A
49.0475,338,N/A
49.0500,425,N/A
49.0525,454,N/A
49.0550,469,N/A
49.0575,485,N/A
49.0600,469,N/A
49.0625,400,N/A
49.0650,322,N/A
49.0675,281,N/A
49.0700,306,N/A
49.0725,390,N/A
49.0750,512,N/A
49.0775,636,N/A
49.0800,739,N/A
49.0825,817,N/A
49.0850,861,N/A
49.0875,861,N/A
49.0900,845,N/A
49.0925,823,N/A
49.0950,808,N/A
49.0975,760,N/A
49.1000,743,N/A
49.1025,772,N/A
49.1050,800,N/A
49.1075,824,N/A
49.1100,846,N/A
49.1125,885,N/A
49.1150,944,N/A
49.1175,1012,N/A
49.1200,1050,N/A
49.1225,1120,N/A
49.1250,1184,N/A
49.1275,1222,N/A
49.1300,1264,N/A
49.1325,1317,N/A
49.1350,1402,N/A
49.1375,1536,N/A
49.1400,1664,N/A
49.1425,1780,N/A
49.1450,1857,N/A
49.1475,1888,N/A
49.1500,1872,N/A
49.1525,1824,N/A
49.1550,1809,N/A
49.1575,1856,N/A
49.1600,1912,N/A
49.1625,1945,N/A
49.1650,1904,N/A
49.1675,1844,N/A
49.1700,1800,N/A
49.1725,1792,N/A
49.1750,1792,N/A
49.1775,1794,N/A
49.1800,1803,N/A
49.1825,1840,N/A
49.1850,1945,N/A
49.1875,2048,N/A
49.1900,2120,N/A
49.1925,2145,N/A
49.1950,2117,N/A
49.1975,2093,N/A
49.2000,2024,N/A
49.2025,1952,N/A
49.2050,1900,N/A
49.2075,1888,N/A
49.2100,1932,N/A
49.2125,1944,N/A
49.2150,1956,N/A
49.2175,1968,N/A
49.2200,1944,N/A
49.2225,1877,N/A
49.2250,1824,N/A
49.2275,1824,N/A
49.2300,1828,N/A
49.2325,1841,N/A
49.2350,1844,N/A
49.2375,1872,N/A
49.2400,1904,N/A
49.2425,1937,N/A
49.2450,1962,N/A
49.2475,1968,N/A
49.2500,2040,N/A
49.2525,2082,N/A
49.2550,2080,N/A
49.2575,2033,N/A
49.2600,1974,N/A
49.2625,1876,N/A
49.2650,1761,N/A
49.2675,1686,N/A
49.2700,1632,N/A
49.2725,1668,N/A
49.2750,1777,N/A
49.2775,1881,N/A
49.2800,1925,N/A
49.2825,1920,N/A
49.2850,1880,N/A
49.2875,1792,N/A
49.2900,1732,N/A
49.2925,1755,N/A
49.2950,1784,N/A
49.2975,1740,N/A
49.3000,1672,N/A
49.3025,1602,N/A
49.3050,1604,N/A
49.3075,1673,N/A
49.3100,1740,N/A
49.3125,1778,N/A
49.3150,1792,N/A
49.3175,1792,N/A
49.3200,1796,N/A
49.3225,1776,N/A
49.3250,1760,N/A
49.3275,1749,N/A
49.3300,1740,N/A
49.3325,1728,N/A
49.3350,1712,N/A
49.3375,1696,N/A
49.3400,1720,N/A
49.3425,1772,N/A
49.3450,1760,N/A
49.3475,1696,N/A
49.3500,1634,N/A
49.3525,1603,N/A
49.3550,1577,N/A
49.3575,1544,N/A
49.3600,1493,N/A
49.3625,1442,N/A
49.3650,1424,N/A
49.3675,1448,N/A
49.3700,1509,N/A
49.3725,1616,N/A
49.3750,1746,N/A
49.3775,1872,N/A
49.3800,1920,N/A
49.3825,1889,N/A
49.3850,1796,N/A
49.3875,1672,N/A
49.3900,1588,N/A
49.3925,1560,N/A
49.3950,1588,N/A
49.3975,1620,N/A
49.4000,1632,N/A
49.4025,1621,N/A
49.4050,1600,N/A
49.4075,1568,N/A
49.4100,1536,N/A
49.4125,1568,N/A
49.4150,1605,N/A
49.4175,1653,N/A
49.4200,1696,N/A
49.4225,1720,N/A
49.4250,1720,N/A
49.4275,1728,N/A
49.4300,1770,N/A
49.4325,1800,N/A
49.4350,1842,N/A
49.4375,1873,N/A
49.4400,1888,N/A
49.4425,1872,N/A
49.4450,1812,N/A
49.4475,1706,N/A
49.4500,1584,N/A
49.4525,1493,N/A
49.4550,1526,N/A
49.4575,1664,N/A
49.4600,1781,N/A
49.4625,1840,N/A
49.4650,1832,N/A
49.4675,1778,N/A
49.4700,1728,N/A
49.4725,1696,N/A
49.4750,1668,N/A
49.4775,1664,N/A
49.4800,1644,N/A
49.4825,1632,N/A
49.4850,1649,N/A
49.4875,1688,N/A
49.4900,1712,N/A
49.4925,1733,N/A
49.4950,1760,N/A
49.4975,1796,N/A
49.5000,1834,N/A
49.5025,1898,N/A
49.5050,1936,N/A
49.5075,1952,N/A
49.5100,1892,N/A
49.5125,1833,N/A
49.5150,1781,N/A
49.5175,1708,N/A
49.5200,1730,N/A
49.5225,1832,N/A
49.5250,1920,N/A
49.5275,1944,N/A
49.5300,1896,N/A
49.5325,1833,N/A
49.5350,1792,N/A
49.5375,1785,N/A
49.5400,1825,N/A
49.5425,1856,N/A
49.5450,1872,N/A
49.5475,1860,N/A
49.5500,1840,N/A
49.5525,1810,N/A
49.5550,1777,N/A
49.5575,1794,N/A
49.5600,1828,N/A
49.5625,1878,N/A
49.5650,1832,N/A
49.5675,1761,N/A
49.5700,1764,N/A
49.5725,1797,N/A
49.5750,1856,N/A
49.5775,1864,N/A
49.5800,1877,N/A
49.5825,1868,N/A
49.5850,1864,N/A
49.5875,1856,N/A
49.5900,1809,N/A
49.5925,1797,N/A
49.5950,1808,N/A
49.5975,1832,N/A
49.6000,1844,N/A
49.6025,1836,N/A
49.6050,1813,N/A
49.6075,1776,N/A
49.6100,1744,N/A
49.6125,1733,N/A
49.6150,1728,N/A
49.6175,1746,N/A
49.6200,1732,N/A
49.6225,1708,N/A
49.6250,1682,N/A
49.6275,1650,N/A
49.6300,1608,N/A
49.6325,1569,N/A
49.6350,1570,N/A
49.6375,1635,N/A
49.6400,1736,N/A
49.6425,1844,N/A
49.6450,1896,N/A
49.6475,1856,N/A
49.6500,1768,N/A
49.6525,1712,N/A
49.6550,1690,N/A
49.6575,1649,N/A
49.6600,1568,N/A
49.6625,1555,N/A
49.6650,1572,N/A
49.6675,1636,N/A
49.6700,1708,N/A
49.6725,1698,N/A
49.6750,1634,N/A
49.6775,1572,N/A
49.6800,1520,N/A
49.6825,1473,N/A
49.6850,1451,N/A
49.6875,1434,N/A
49.6900,1461,N/A
49.6925,1525,N/A
49.6950,1628,N/A
49.6975,1626,N/A
49.7000,1558,N/A
49.7025,1496,N/A
49.7050,1472,N/A
49.7075,1448,N/A
49.7100,1385,N/A
49.7125,1283,N/A
49.7150,1192,N/A
49.7175,1172,N/A
49.7200,1136,N/A
49.7225,1189,N/A
49.7250,1224,N/A
49.7275,1238,N/A
49.7300,1275,N/A
49.7325,1312,N/A
49.7350,1321,N/A
49.7375,1304,N/A
49.7400,1224,N/A
49.7425,1169,N/A
49.7450,1171,N/A
49.7475,1225,N/A
49.7500,1228,N/A
49.7525,1184,N/A
49.7550,1096,N/A
49.7575,1008,N/A
49.7600,936,N/A
49.7625,886,N/A
49.7650,840,N/A
49.7675,801,N/A
49.7700,779,N/A
49.7725,808,N/A
49.7750,850,N/A
49.7775,912,N/A
49.7800,1024,N/A
49.7825,1123,N/A
49.7850,1168,N/A
49.7875,1114,N/A
49.7900,1028,N/A
49.7925,955,N/A
49.7950,930,N/A
49.7975,932,N/A
49.8000,939,N/A
49.8025,933,N/A
49.8050,913,N/A
49.8075,885,N/A
49.8100,844,N/A
49.8125,820,N/A
49.8150,802,N/A
49.8175,786,N/A
49.8200,744,N/A
49.8225,730,N/A
49.8250,792,N/A
49.8275,816,N/A
49.8300,804,N/A
49.8325,788,N/A
49.8350,778,N/A
49.8375,786,N/A
49.8400,792,N/A
49.8425,817,N/A
49.8450,854,N/A
49.8475,876,N/A
49.8500,881,N/A
49.8525,876,N/A
49.8550,875,N/A
49.8575,805,N/A
49.8600,704,N/A
49.8625,629,N/A
49.8650,633,N/A
49.8675,730,N/A
49.8700,762,N/A
49.8725,792,N/A
49.8750,814,N/A
49.8775,856,N/A
49.8800,832,N/A
49.8825,781,N/A
49.8850,749,N/A
49.8875,736,N/A
49.8900,736,N/A
49.8925,736,N/A
49.8950,736,N/A
49.8975,765,N/A
49.9000,790,N/A
49.9025,816,N/A
49.9050,838,N/A
49.9075,896,N/A
49.9100,918,N/A
49.9125,932,N/A
49.9150,960,N/A
49.9175,992,N/A
49.9200,1014,N/A
49.9225,1033,N/A
49.9250,1013,N/A
49.9275,931,N/A
49.9300,822,N/A
49.9325,769,N/A
49.9350,736,N/A
49.9375,754,N/A
49.9400,784,N/A
49.9425,776,N/A
49.9450,760,N/A
49.9475,800,N/A
49.9500,867,N/A
49.9525,941,N/A
49.9550,966,N/A
49.9575,933,N/A
49.9600,880,N/A
49.9625,864,N/A
49.9650,880,N/A
49.9675,916,N/A
49.9700,932,N/A
49.9725,939,N/A
49.9750,944,N/A
49.9775,960,N/A
49.9800,987,N/A
49.9825,960,N/A
49.9850,905,N/A
49.9875,891,N/A
49.9900,893,N/A
49.9925,898,N/A
49.9950,904,N/A
49.9975,940,N/A
50.0000,1024,N/A
50.0025,1090,N/A
50.0050,1120,N/A
50.0075,1104,N/A
50.0100,1056,N/A
50.0125,976,N/A
50.0150,912,N/A
50.0175,905,N/A
50.0200,941,N/A
50.0225,984,N/A
50.0250,1024,N/A
50.0275,1044,N/A
50.0300,1052,N/A
50.0325,1029,N/A
50.0350,1016,N/A
50.0375,1017,N/A
50.0400,1044,N/A
50.0425,1080,N/A
50.0450,1116,N/A
50.0475,1136,N/A
50.0500,1152,N/A
50.0525,1156,N/A
50.0550,1156,N/A
50.0575,1153,N/A
50.0600,1125,N/A
50.0625,1088,N/A
50.0650,1065,N/A
50.0675,1048,N/A
50.0700,1040,N/A
50.0725,1032,N/A
50.0750,1032,N/A
50.0775,1065,N/A
50.0800,1112,N/A
50.0825,1188,N/A
50.0850,1252,N/A
50.0875,1280,N/A
50.0900,1272,N/A
50.0925,1216,N/A
50.0950,1128,N/A
50.0975,1092,N/A
50.1000,1088,N/A
50.1025,1076,N/A
50.1050,1043,N/A
50.1075,1044,N/A
50.1100,1080,N/A
50.1125,1139,N/A
50.1150,1200,N/A
50.1175,1233,N/A
50.1200,1237,N/A
50.1225,1216,N/A
50.1250,1165,N/A
50.1275,1156,N/A
50.1300,1200,N/A
50.1325,1202,N/A
50.1350,1170,N/A
50.1375,1128,N/A
50.1400,1157,N/A
50.1425,1194,N/A
50.1450,1217,N/A
50.1475,1232,N/A
50.1500,1236,N/A
50.1525,1218,N/A
50.1550,1197,N/A
50.1575,1200,N/A
50.1600,1197,N/A
50.1625,1184,N/A
50.1650,1142,N/A
50.1675,1113,N/A
50.1700,1093,N/A
50.1725,1104,N/A
50.1750,1147,N/A
50.1775,1200,N/A
50.1800,1216,N/A
50.1825,1228,N/A
50.1850,1264,N/A
50.1875,1296,N/A
50.1900,1332,N/A
50.1925,1298,N/A
50.1950,1244,N/A
50.1975,1201,N/A
50.2000,1200,N/A
50.2025,1185,N/A
50.2050,1168,N/A
50.2075,1190,N/A
50.2100,1201,N/A
50.2125,1218,N/A
50.2150,1220,N/A
50.2175,1227,N/A
50.2200,1211,N/A
50.2225,1168,N/A
50.2250,1104,N/A
50.2275,1044,N/A
50.2300,1112,N/A
50.2325,1281,N/A
50.2350,1472,N/A
50.2375,1561,N/A
50.2400,1523,N/A
50.2425,1355,N/A
50.2450,1323,N/A
50.2475,1267,N/A
50.2500,1285,N/A
50.2525,1376,N/A
50.2550,1452,N/A
50.2575,1464,N/A
50.2600,1424,N/A
50.2625,1385,N/A
50.2650,1360,N/A
50.2675,1344,N/A
50.2700,1308,N/A
50.2725,1265,N/A
50.2750,1265,N/A
50.2775,1312,N/A
50.2800,1312,N/A
50.2825,1250,N/A
50.2850,1216,N/A
50.2875,1234,N/A
50.2900,1280,N/A
50.2925,1337,N/A
50.2950,1382,N/A
50.2975,1376,N/A
50.3000,1365,N/A
50.3025,1346,N/A
50.3050,1332,N/A
50.3075,1312,N/A
50.3100,1296,N/A
50.3125,1300,N/A
50.3150,1288,N/A
50.3175,1283,N/A
50.3200,1290,N/A
50.3225,1308,N/A
50.3250,1297,N/A
50.3275,1258,N/A
50.3300,1208,N/A
50.3325,1216,N/A
50.3350,1306,N/A
50.3375,1410,N/A
50.3400,1496,N/A
50.3425,1548,N/A
50.3450,1537,N/A
50.3475,1425,N/A
50.3500,1305,N/A
50.3525,1184,N/A
50.3550,1092,N/A
50.3575,1057,N/A
50.3600,1093,N/A
50.3625,1157,N/A
50.3650,1208,N/A
50.3675,1256,N/A
50.3700,1298,N/A
50.3725,1312,N/A
50.3750,1300,N/A
50.3775,1280,N/A
50.3800,1240,N/A
50.3825,1210,N/A
50.3850,1209,N/A
50.3875,1220,N/A
50.3900,1204,N/A
50.3925,1165,N/A
50.3950,1125,N/A
50.3975,1074,N/A
50.4000,1072,N/A
50.4025,1108,N/A
50.4050,1209,N/A
50.4075,1176,N/A
50.4100,1216,N/A
50.4125,1254,N/A
50.4150,1312,N/A
50.4175,1336,N/A
50.4200,1312,N/A
50.4225,1252,N/A
50.4250,1211,N/A
50.4275,1152,N/A
50.4300,1044,N/A
50.4325,954,N/A
50.4350,929,N/A
50.4375,988,N/A
50.4400,1128,N/A
50.4425,1254,N/A
50.4450,1344,N/A
50.4475,1392,N/A
50.4500,1400,N/A
50.4525,1394,N/A
50.4550,1352,N/A
50.4575,1296,N/A
50.4600,1232,N/A
50.4625,1225,N/A
50.4650,1267,N/A
50.4675,1289,N/A
50.4700,1266,N/A
50.4725,1232,N/A
50.4750,1170,N/A
50.4775,1139,N/A
50.4800,1136,N/A
50.4825,1152,N/A
50.4850,1180,N/A
50.4875,1220,N/A
50.4900,1270,N/A
50.4925,1296,N/A
50.4950,1280,N/A
50.4975,1216,N/A
50.5000,1144,N/A
50.5025,1113,N/A
50.5050,1140,N/A
50.5075,1200,N/A
50.5100,1241,N/A
50.5125,1258,N/A
50.5150,1211,N/A
50.5175,1137,N/A
50.5200,1100,N/A
50.5225,1098,N/A
50.5250,1128,N/A
50.5275,1168,N/A
50.5300,1184,N/A
50.5325,1188,N/A
50.5350,1168,N/A
50.5375,1176,N/A
50.5400,1197,N/A
50.5425,1252,N/A
50.5450,1312,N/A
50.5475,1329,N/A
50.5500,1323,N/A
50.5525,1339,N/A
50.5550,1378,N/A
50.5575,1413,N/A
50.5600,1441,N/A
50.5625,1456,N/A
50.5650,1440,N/A
50.5675,1370,N/A
50.5700,1254,N/A
50.5725,1132,N/A
50.5750,1068,N/A
50.5775,1089,N/A
50.5800,1177,N/A
50.5825,1273,N/A
50.5850,1357,N/A
50.5875,1433,N/A
50.5900,1429,N/A
50.5925,1373,N/A
50.5950,1297,N/A
50.5975,1227,N/A
50.6000,1197,N/A
50.6025,1194,N/A
50.6050,1206,N/A
50.6075,1221,N/A
50.6100,1220,N/A
50.6125,1241,N/A
50.6150,1296,N/A
50.6175,1385,N/A
50.6200,1548,N/A
50.6225,1748,N/A
50.6250,1945,N/A
50.6275,2040,N/A
50.6300,2068,N/A
50.6325,2105,N/A
50.6350,2137,N/A
50.6375,2180,N/A
50.6400,2240,N/A
50.6425,2304,N/A
50.6450,2345,N/A
50.6475,2348,N/A
50.6500,2304,N/A
50.6525,2228,N/A
50.6550,2184,N/A
50.6575,2180,N/A
50.6600,2176,N/A
50.6625,2176,N/A
50.6650,2152,N/A
50.6675,2176,N/A
50.6700,2176,N/A
50.6725,2192,N/A
50.6750,2160,N/A
50.6775,2032,N/A
50.6800,1904,N/A
50.6825,1800,N/A
50.6850,1700,N/A
50.6875,1584,N/A
50.6900,1424,N/A
50.6925,1232,N/A
50.6950,1025,N/A
50.6975,836,N/A
50.7000,681,N/A
50.7025,562,N/A
50.7050,526,N/A
50.7075,504,N/A
50.7100,478,N/A
50.7125,440,N/A
50.7150,259,N/A
50.7175,264,N/A
50.7200,260,N/A
50.7225,260,N/A
50.7250,288,N/A
50.7275,373,N/A
50.7300,508,N/A
50.7325,592,N/A
50.7350,646,N/A
50.7375,720,N/A
50.7400,806,N/A
50.7425,921,N/A
50.7450,1012,N/A
50.7475,992,N/A
50.7500,936,N/A
50.7525,888,N/A
50.7550,858,N/A
50.7575,845,N/A
50.7600,884,N/A
50.7625,950,N/A
50.7650,1029,N/A
50.7675,1040,N/A
50.7700,1065,N/A
50.7725,1100,N/A
50.7750,1157,N/A
50.7775,1209,N/A
50.7800,1216,N/A
50.7825,1196,N/A
50.7850,1188,N/A
50.7875,1184,N/A
50.7900,1200,N/A
50.7925,1216,N/A
50.7950,1227,N/A
50.7975,1217,N/A
50.8000,1168,N/A
50.8025,1138,N/A
50.8050,1154,N/A
50.8075,1204,N/A
50.8100,1203,N/A
50.8125,1156,N/A
50.8150,1113,N/A
50.8175,1152,N/A
50.8200,1240,N/A
50.8225,1273,N/A
50.8250,1267,N/A
50.8275,1237,N/A
50.8300,1210,N/A
50.8325,1220,N/A
50.8350,1221,N/A
50.8375,1200,N/A
50.8400,1208,N/A
50.8425,1248,N/A
50.8450,1283,N/A
50.8475,1304,N/A
50.8500,1344,N/A
50.8525,1381,N/A
50.8550,1386,N/A
50.8575,1408,N/A
50.8600,1425,N/A
50.8625,1416,N/A
50.8650,1389,N/A
50.8675,1348,N/A
50.8700,1346,N/A
50.8725,1344,N/A
50.8750,1332,N/A
50.8775,1320,N/A
50.8800,1305,N/A
50.8825,1268,N/A
50.8850,1234,N/A
50.8875,1221,N/A
50.8900,1264,N/A
50.8925,1282,N/A
50.8950,1350,N/A
50.8975,1388,N/A
50.9000,1396,N/A
50.9025,1395,N/A
50.9050,1417,N/A
50.9075,1464,N/A
50.9100,1448,N/A
50.9125,1376,N/A
50.9150,1280,N/A
50.9175,1192,N/A
50.9200,1115,N/A
50.9225,1067,N/A
50.9250,1046,N/A
50.9275,1094,N/A
50.9300,1216,N/A
50.9325,1328,N/A
50.9350,1410,N/A
50.9375,1430,N/A
50.9400,1412,N/A
50.9425,1394,N/A
50.9450,1345,N/A
50.9475,1300,N/A
50.9500,1275,N/A
50.9525,1288,N/A
50.9550,1312,N/A
50.9575,1312,N/A
50.9600,1296,N/A
50.9625,1266,N/A
50.9650,1232,N/A
50.9675,1236,N/A
50.9700,1248,N/A
50.9725,1280,N/A
50.9750,1296,N/A
50.9775,1328,N/A
50.9800,1376,N/A
50.9825,1393,N/A
50.9850,1361,N/A
50.9875,1316,N/A
50.9900,1272,N/A
50.9925,1232,N/A
50.9950,1232,N/A
50.9975,1281,N/A
51.0000,1352,N/A
51.0025,1412,N/A
51.0050,1448,N/A
51.0075,1488,N/A
51.0100,1504,N/A
51.0125,1488,N/A
51.0150,1452,N/A
51.0175,1447,N/A
51.0200,1472,N/A
51.0225,1440,N/A
51.0250,1333,N/A
51.0275,1240,N/A
51.0300,1201,N/A
51.0325,1200,N/A
51.0350,1168,N/A
51.0375,1088,N/A
51.0400,1040,N/A
51.0425,1060,N/A
51.0450,1168,N/A
51.0475,1344,N/A
51.0500,1493,N/A
51.0525,1561,N/A
51.0550,1536,N/A
51.0575,1493,N/A
51.0600,1424,N/A
51.0625,1382,N/A
51.0650,1371,N/A
51.0675,1424,N/A
51.0700,1467,N/A
51.0725,1425,N/A
51.0750,1346,N/A
51.0775,1288,N/A
51.0800,1264,N/A
51.0825,1280,N/A
51.0850,1324,N/A
51.0875,1322,N/A
51.0900,1296,N/A
51.0925,1268,N/A
51.0950,1242,N/A
51.0975,1241,N/A
51.1000,1260,N/A
51.1025,1288,N/A
51.1050,1332,N/A
51.1075,1324,N/A
51.1100,1328,N/A
51.1125,1346,N/A
51.1150,1360,N/A
51.1175,1376,N/A
51.1200,1386,N/A
51.1225,1412,N/A
51.1250,1443,N/A
51.1275,1472,N/A
51.1300,1490,N/A
51.1325,1472,N/A
51.1350,1424,N/A
51.1375,1416,N/A
51.1400,1443,N/A
51.1425,1420,N/A
51.1450,1344,N/A
51.1475,1292,N/A
51.1500,1280,N/A
51.1525,1296,N/A
51.1550,1328,N/A
51.1575,1364,N/A
51.1600,1376,N/A
51.1625,1368,N/A
51.1650,1368,N/A
51.1675,1380,N/A
51.1700,1385,N/A
51.1725,1385,N/A
51.1750,1369,N/A
51.1775,1369,N/A
51.1800,1395,N/A
51.1825,1408,N/A
51.1850,1440,N/A
51.1875,1440,N/A
51.1900,1433,N/A
51.1925,1429,N/A
51.1950,1419,N/A
51.1975,1392,N/A
51.2000,1376,N/A
51.2025,1386,N/A
51.2050,1376,N/A
51.2075,1376,N/A
51.2100,1372,N/A
51.2125,1314,N/A
51.2150,1259,N/A
51.2175,1248,N/A
51.2200,1280,N/A
51.2225,1318,N/A
51.2250,1344,N/A
51.2275,1371,N/A
51.2300,1392,N/A
51.2325,1386,N/A
51.2350,1392,N/A
51.2375,1434,N/A
51.2400,1517,N/A
51.2425,1616,N/A
51.2450,1696,N/A
51.2475,1731,N/A
51.2500,1684,N/A
51.2525,1553,N/A
51.2550,1424,N/A
51.2575,1369,N/A
51.2600,1357,N/A
51.2625,1354,N/A
51.2650,1352,N/A
51.2675,1360,N/A
51.2700,1376,N/A
51.2725,1396,N/A
51.2750,1441,N/A
51.2775,1484,N/A
51.2800,1497,N/A
51.2825,1432,N/A
51.2850,1361,N/A
51.2875,1288,N/A
51.2900,1248,N/A
51.2925,1264,N/A
51.2950,1312,N/A
51.2975,1365,N/A
51.3000,1400,N/A
51.3025,1436,N/A
51.3050,1468,N/A
51.3075,1444,N/A
51.3100,1389,N/A
51.3125,1308,N/A
51.3150,1248,N/A
51.3175,1203,N/A
51.3200,1236,N/A
51.3225,1304,N/A
51.3250,1360,N/A
51.3275,1387,N/A
51.3300,1413,N/A
51.3325,1441,N/A
51.3350,1452,N/A
51.3375,1376,N/A
51.3400,1289,N/A
51.3425,1216,N/A
51.3450,1200,N/A
51.3475,1221,N/A
51.3500,1260,N/A
51.3525,1296,N/A
51.3550,1297,N/A
51.3575,1280,N/A
51.3600,1264,N/A
51.3625,1286,N/A
51.3650,1315,N/A
51.3675,1312,N/A
51.3700,1296,N/A
51.3725,1261,N/A
51.3750,1237,N/A
51.3775,1224,N/A
51.3800,1208,N/A
51.3825,1216,N/A
51.3850,1229,N/A
51.3875,1224,N/A
51.3900,1157,N/A
51.3925,1092,N/A
51.3950,1056,N/A
51.3975,1034,N/A
51.4000,1032,N/A
51.4025,1059,N/A
51.4050,1093,N/A
51.4075,1077,N/A
51.4100,989,N/A
51.4125,890,N/A
51.4150,811,N/A
51.4175,790,N/A
51.4200,813,N/A
51.4225,854,N/A
51.4250,902,N/A
51.4275,933,N/A
51.4300,965,N/A
51.4325,984,N/A
51.4350,960,N/A
51.4375,886,N/A
51.4400,780,N/A
51.4425,730,N/A
51.4450,736,N/A
51.4475,827,N/A
51.4500,931,N/A
51.4525,986,N/A
51.4550,956,N/A
51.4575,864,N/A
51.4600,779,N/A
51.4625,774,N/A
51.4650,835,N/A
51.4675,901,N/A
51.4700,980,N/A
51.4725,1040,N/A
51.4750,1028,N/A
51.4775,996,N/A
51.4800,944,N/A
51.4825,869,N/A
51.4850,810,N/A
51.4875,809,N/A
51.4900,832,N/A
51.4925,840,N/A
51.4950,818,N/A
51.4975,801,N/A
51.5000,809,N/A
51.5025,824,N/A
51.5050,824,N/A
51.5075,845,N/A
51.5100,825,N/A
51.5125,812,N/A
51.5150,764,N/A
51.5175,731,N/A
51.5200,745,N/A
51.5225,789,N/A
51.5250,819,N/A
51.5275,848,N/A
51.5300,854,N/A
51.5325,832,N/A
51.5350,820,N/A
51.5375,800,N/A
51.5400,796,N/A
51.5425,850,N/A
51.5450,944,N/A
51.5475,1056,N/A
51.5500,1064,N/A
51.5525,1040,N/A
51.5550,1025,N/A
51.5575,1008,N/A
51.5600,984,N/A
51.5625,961,N/A
51.5650,908,N/A
51.5675,864,N/A
51.5700,835,N/A
51.5725,820,N/A
51.5750,817,N/A
51.5775,827,N/A
51.5800,854,N/A
51.5825,874,N/A
51.5850,880,N/A
51.5875,868,N/A
51.5900,882,N/A
51.5925,928,N/A
51.5950,952,N/A
51.5975,980,N/A
51.6000,960,N/A
51.6025,960,N/A
51.6050,964,N/A
51.6075,977,N/A
51.6100,974,N/A
51.6125,969,N/A
51.6150,962,N/A
51.6175,948,N/A
51.6200,904,N/A
51.6225,840,N/A
51.6250,789,N/A
51.6275,757,N/A
51.6300,752,N/A
51.6325,744,N/A
51.6350,762,N/A
51.6375,812,N/A
51.6400,896,N/A
51.6425,1016,N/A
51.6450,1096,N/A
51.6475,1125,N/A
51.6500,1099,N/A
51.6525,1050,N/A
51.6550,992,N/A
51.6575,941,N/A
51.6600,900,N/A
51.6625,845,N/A
51.6650,813,N/A
51.6675,828,N/A
51.6700,842,N/A
51.6725,880,N/A
51.6750,939,N/A
51.6775,1008,N/A
51.6800,1020,N/A
51.6825,1016,N/A
51.6850,1004,N/A
51.6875,984,N/A
51.6900,950,N/A
51.6925,877,N/A
51.6950,824,N/A
51.6975,833,N/A
51.7000,898,N/A
51.7025,946,N/A
51.7050,968,N/A
51.7075,985,N/A
51.7100,969,N/A
51.7125,896,N/A
51.7150,843,N/A
51.7175,816,N/A
51.7200,809,N/A
51.7225,822,N/A
51.7250,857,N/A
51.7275,922,N/A
51.7300,981,N/A
51.7325,1000,N/A
51.7350,980,N/A
51.7375,952,N/A
51.7400,939,N/A
51.7425,941,N/A
51.7450,954,N/A
51.7475,985,N/A
51.7500,1008,N/A
51.7525,1000,N/A
51.7550,993,N/A
51.7575,993,N/A
51.7600,1078,N/A
51.7625,1148,N/A
51.7650,1192,N/A
51.7675,1194,N/A
51.7700,1145,N/A
51.7725,1056,N/A
51.7750,976,N/A
51.7775,928,N/A
51.7800,928,N/A
51.7825,928,N/A
51.7850,948,N/A
51.7875,1000,N/A
51.7900,1041,N/A
51.7925,1068,N/A
51.7950,1056,N/A
51.7975,1017,N/A
51.8000,963,N/A
51.8025,897,N/A
51.8050,838,N/A
51.8075,848,N/A
51.8100,881,N/A
51.8125,909,N/A
51.8150,918,N/A
51.8175,896,N/A
51.8200,885,N/A
51.8225,912,N/A
51.8250,944,N/A
51.8275,966,N/A
51.8300,986,N/A
51.8325,984,N/A
51.8350,1010,N/A
51.8375,1018,N/A
51.8400,1008,N/A
51.8425,1016,N/A
51.8450,1074,N/A
51.8475,1120,N/A
51.8500,1077,N/A
51.8525,957,N/A
51.8550,848,N/A
51.8575,754,N/A
51.8600,700,N/A
51.8625,704,N/A
51.8650,768,N/A
51.8675,875,N/A
51.8700,988,N/A
51.8725,1042,N/A
51.8750,1028,N/A
51.8775,962,N/A
51.8800,882,N/A
51.8825,850,N/A
51.8850,845,N/A
51.8875,861,N/A
51.8900,896,N/A
51.8925,924,N/A
51.8950,916,N/A
51.8975,889,N/A
51.9000,900,N/A
51.9025,948,N/A
51.9050,972,N/A
51.9075,1000,N/A
51.9100,1056,N/A
51.9125,1083,N/A
51.9150,1081,N/A
51.9175,1081,N/A
51.9200,1069,N/A
51.9225,1048,N/A
51.9250,1065,N/A
51.9275,1100,N/A
51.9300,1129,N/A
51.9325,1152,N/A
51.9350,1174,N/A
51.9375,1179,N/A
51.9400,1129,N/A
51.9425,1056,N/A
51.9450,996,N/A
51.9475,976,N/A
51.9500,960,N/A
51.9525,928,N/A
51.9550,856,N/A
51.9575,777,N/A
51.9600,792,N/A
51.9625,705,N/A
51.9650,744,N/A
51.9675,785,N/A
51.9700,825,N/A
51.9725,849,N/A
51.9750,860,N/A
51.9775,853,N/A
51.9800,852,N/A
51.9825,886,N/A
51.9850,934,N/A
51.9875,992,N/A
51.9900,992,N/A
51.9925,945,N/A
51.9950,891,N/A
