Time (s),PPG_RED_RAW,PPG_IR_RAW,PPG_GREEN_RAW,ECG_RAW,T_AMBIENT,T_OBJECT,HR_GT
58.4550,30429,34093,86,1102,22.32,23.98,N/A
58.4575,30433,34075,92,317,22.32,23.98,N/A
58.4600,30433,34076,86,57,22.32,23.98,N/A
58.4625,30427,34069,87,20,22.32,23.98,N/A
58.4650,30425,34084,85,502,22.32,23.98,N/A
58.4675,30433,34089,91,2440,22.32,23.98,N/A
58.4700,30434,34092,81,4095,22.32,23.98,N/A
58.4725,30434,34090,81,4095,22.32,23.98,N/A
58.4750,30429,34083,80,1128,22.32,23.98,N/A
58.4775,30433,34090,81,328,22.32,23.98,N/A
58.4800,30418,34066,93,55,22.32,23.98,N/A
58.4825,30414,34063,83,22,22.32,23.98,N/A
58.4850,30424,34068,92,376,22.32,23.98,N/A
58.4875,30419,34066,88,2357,22.32,23.98,N/A
58.4900,30439,34076,90,4095,22.32,23.98,N/A
58.4925,30435,34081,81,4095,22.32,23.98,N/A
58.4950,30433,34075,74,1337,22.32,23.98,N/A
58.4975,30434,34077,81,396,22.32,23.98,N/A
58.5000,30431,34073,79,70,22.32,23.98,N/A
58.5025,30434,34078,78,32,22.32,23.98,N/A
58.5050,30441,34079,89,871,22.32,23.98,N/A
58.5075,30427,34071,92,2990,22.32,23.98,N/A
58.5100,30434,34065,83,4095,22.32,23.98,N/A
58.5125,30425,34062,97,4095,22.32,23.98,N/A
58.5150,30422,34070,83,1095,22.32,23.98,N/A
58.5175,30419,34065,86,320,22.32,23.98,N/A
58.5200,30434,34079,80,54,22.32,23.98,N/A
58.5225,30435,34078,87,20,22.32,23.98,N/A
58.5250,30436,34062,98,30,22.32,23.98,N/A
58.5275,30433,34077,100,1309,22.32,23.98,N/A
58.5300,30436,34069,94,4095,22.32,23.98,N/A
58.5325,30437,34081,95,4056,22.32,23.98,N/A
58.5350,30433,34068,78,946,22.32,23.98,N/A
58.5375,30423,34074,85,272,22.32,23.98,N/A
58.5400,30438,34082,79,48,22.32,23.98,N/A
58.5425,30431,34077,83,19,22.32,23.98,N/A
58.5450,30441,34087,65,306,22.32,23.98,N/A
58.5475,30434,34086,88,3312,22.32,23.98,N/A
58.5500,30435,34071,92,4095,22.32,23.98,N/A
58.5525,30437,34078,87,3211,22.32,23.98,N/A
58.5550,30438,34084,83,1054,22.32,23.98,N/A
58.5575,30434,34097,92,169,22.32,23.98,N/A
58.5600,30440,34083,83,58,22.32,23.98,N/A
58.5625,30438,34079,99,16,22.32,23.98,N/A
58.5650,30436,34091,84,263,22.32,23.98,N/A
58.5675,30444,34102,92,3412,22.32,23.98,N/A
58.5700,30449,34097,86,4095,22.32,23.98,N/A
58.5725,30441,34114,83,3583,22.32,23.98,N/A
58.5750,30448,34104,81,1256,22.32,23.98,N/A
58.5775,30455,34108,85,194,22.32,23.98,N/A
58.5800,30446,34119,92,69,22.32,23.98,N/A
58.5825,30448,34127,91,16,22.32,23.98,N/A
58.5850,30438,34111,85,327,22.32,23.98,N/A
58.5875,30436,34120,85,3492,22.32,23.98,N/A
58.5900,30441,34116,85,4095,22.32,23.98,N/A
58.5925,30447,34125,80,3504,22.32,23.98,N/A
58.5950,30450,34120,86,1194,22.32,23.98,N/A
58.5975,30459,34116,86,190,22.32,23.98,N/A
58.6000,30460,34122,86,59,22.32,23.98,N/A
58.6025,30451,34131,84,14,22.32,23.98,N/A
58.6050,30452,34124,86,419,22.32,23.98,N/A
58.6075,30450,34120,94,3644,22.32,23.98,N/A
58.6100,30446,34123,93,4095,22.32,23.98,N/A
58.6125,30447,34122,85,3284,22.32,23.98,N/A
58.6150,30440,34111,92,1064,22.32,23.98,N/A
58.6175,30446,34138,99,178,22.32,23.98,N/A
58.6200,30444,34124,76,57,22.32,23.98,N/A
58.6225,30454,34127,90,17,22.32,23.98,N/A
58.6250,30452,34130,80,428,22.32,23.98,N/A
58.6275,30448,34120,80,3597,22.32,23.98,N/A
58.6300,30449,34125,93,4095,22.32,23.98,N/A
58.6325,30452,34132,83,3600,22.32,23.98,N/A
58.6350,30444,34127,103,1220,22.32,23.98,N/A
58.6375,30442,34120,94,191,22.32,23.98,N/A
58.6400,30456,34121,90,66,22.32,23.98,N/A
58.6425,30454,34118,88,14,22.32,23.98,N/A
58.6450,30451,34126,104,307,22.32,23.98,N/A
58.6475,30454,34130,86,3484,22.32,23.98,N/A
58.6500,30446,34130,94,4095,22.32,23.98,N/A
58.6525,30457,34136,86,3520,22.32,23.98,N/A
58.6550,30457,34131,81,1219,22.32,23.98,N/A
58.6575,30457,34136,81,192,22.32,23.98,N/A
58.6600,30460,34137,85,58,22.32,23.98,N/A
58.6625,30447,34129,84,16,22.32,23.98,N/A
58.6650,30447,34122,94,446,22.32,23.98,N/A
58.6675,30459,34143,88,3601,22.32,23.98,N/A
58.6700,30448,34129,90,4095,22.32,23.98,N/A
58.6725,30450,34146,80,3377,22.32,23.98,N/A
58.6750,30443,34148,91,1091,22.32,23.98,N/A
58.6775,30451,34149,76,177,22.32,23.98,N/A
58.6800,30458,34146,91,36,22.32,23.98,N/A
58.6825,30454,34135,82,16,22.32,23.98,N/A
58.6850,30451,34131,92,995,22.32,23.98,N/A
58.6875,30454,34129,95,3336,22.32,23.98,N/A
58.6900,30454,34129,86,4095,22.32,23.98,N/A
58.6925,30450,34132,90,3557,22.32,23.98,N/A
58.6950,30450,34138,90,680,22.32,23.98,N/A
58.6975,30447,34152,79,196,22.32,23.98,N/A
58.7000,30458,34146,77,37,22.32,23.98,N/A
58.7025,30453,34138,73,29,22.32,23.98,N/A
58.7050,30462,34144,81,1196,22.32,23.98,N/A
58.7075,30455,34139,79,3390,22.32,23.98,N/A
58.7100,30458,34148,76,4095,22.32,23.98,N/A
58.7125,30441,34137,98,3408,22.32,23.98,N/A
58.7150,30440,34131,102,621,22.32,23.98,N/A
58.7175,30438,34125,80,179,22.32,23.98,N/A
58.7200,30446,34131,91,40,22.32,23.98,N/A
58.7225,30444,34140,80,14,22.32,23.98,N/A
58.7250,30442,34137,84,1147,22.32,23.98,N/A
58.7275,30448,34126,88,3427,22.32,23.98,N/A
58.7300,30448,34122,82,4095,22.32,23.98,N/A
58.7325,30450,34127,81,3426,22.32,23.98,N/A
58.7350,30454,34117,75,624,22.32,23.98,N/A
58.7375,30447,34120,74,187,22.32,23.98,N/A
58.7400,30434,34103,87,36,22.32,23.98,N/A
58.7425,30437,34094,80,20,22.32,23.98,N/A
58.7450,30434,34111,90,1222,22.32,23.98,N/A
58.7475,30427,34111,85,3517,22.32,23.98,N/A
58.7500,30440,34117,80,4095,22.32,23.98,N/A
58.7525,30449,34111,97,3675,22.32,23.98,N/A
58.7550,30435,34101,74,684,22.32,23.98,N/A
58.7575,30435,34108,81,203,22.32,23.98,N/A
58.7600,30436,34107,79,32,22.32,23.98,N/A
58.7625,30429,34099,93,9,22.32,23.98,N/A
58.7650,30425,34097,89,1173,22.32,23.98,N/A
58.7675,30426,34085,93,3371,22.32,23.98,N/A
58.7700,30425,34095,88,4095,22.32,23.98,N/A
58.7725,30418,34073,95,3461,22.32,23.98,N/A
58.7750,30433,34100,75,634,22.32,23.98,N/A
58.7775,30430,34100,80,186,22.32,23.98,N/A
58.7800,30434,34097,89,36,22.32,23.98,N/A
58.7825,30424,34096,84,21,22.32,23.98,N/A
58.7850,30435,34096,90,1318,22.32,23.98,N/A
58.7875,30435,34093,80,3539,22.32,23.98,N/A
58.7900,30432,34084,96,4095,22.32,23.98,N/A
58.7925,30423,34091,99,3424,22.32,23.98,N/A
58.7950,30423,34081,85,619,22.32,23.98,N/A
58.7975,30426,34078,94,180,22.32,23.98,N/A
58.8000,30425,34080,92,36,22.32,23.98,N/A
58.8025,30418,34084,90,17,22.32,23.98,N/A
58.8050,30426,34089,82,1026,22.32,23.98,N/A
58.8075,30420,34084,76,3408,22.32,23.98,N/A
58.8100,30433,34084,88,4095,22.32,23.98,N/A
58.8125,30422,34076,86,2066,22.32,23.98,N/A
58.8150,30424,34066,97,599,22.32,23.98,N/A
58.8175,30426,34074,107,92,22.32,23.98,N/A
58.8200,30418,34072,86,27,22.32,23.98,N/A
58.8225,30426,34069,90,9,22.32,23.98,N/A
58.8250,30424,34081,83,866,22.32,23.98,N/A
58.8275,30440,34085,77,4095,22.32,23.98,N/A
58.8300,30427,34070,81,4095,22.32,23.98,N/A
58.8325,30432,34078,78,1978,22.32,23.98,N/A
58.8350,30435,34076,89,576,22.32,23.98,N/A
58.8375,30433,34070,86,94,22.32,23.98,N/A
58.8400,30427,34065,85,34,22.32,23.98,N/A
58.8425,30434,34056,90,9,22.32,23.98,N/A
58.8450,30424,34057,95,784,22.32,23.98,N/A
58.8475,30427,34055,78,4095,22.32,23.98,N/A
58.8500,30422,34053,86,4095,22.32,23.98,N/A
58.8525,30428,34062,83,2088,22.32,23.98,N/A
58.8550,30432,34041,71,605,22.32,23.98,N/A
58.8575,30429,34052,85,97,22.32,23.98,N/A
58.8600,30432,34048,83,37,22.32,23.98,N/A
58.8625,30432,34047,79,252,22.32,23.98,N/A
58.8650,30407,34045,85,1982,22.32,23.98,N/A
58.8675,30399,34056,76,4095,22.32,23.98,N/A
58.8700,30457,34042,64,4095,22.32,23.98,N/A
58.8725,30415,34039,54,1024,22.32,23.98,N/A
58.8750,30414,34025,75,292,22.32,23.98,N/A
58.8775,30416,34009,102,86,22.32,23.98,N/A
58.8800,30414,34049,72,13,22.32,23.98,N/A
58.8825,30411,34059,69,6,22.32,23.98,N/A
58.8850,30425,34030,70,1972,22.32,23.98,N/A
58.8875,30433,34021,77,4095,22.32,23.98,N/A
58.8900,30427,34036,92,4095,22.32,23.98,N/A
58.8925,30422,33999,75,2169,22.32,23.98,N/A
58.8950,30406,34017,55,340,22.32,23.98,N/A
58.8975,30426,34074,107,104,22.32,23.98,N/A
58.9000,30418,34072,86,35,22.32,23.98,N/A
58.9025,30426,34009,105,10,22.32,23.98,N/A
58.9050,30406,34000,99,920,22.32,23.98,N/A
58.9075,30421,34027,100,4095,22.32,23.98,N/A
58.9100,30414,34026,86,4095,22.32,23.97,N/A
58.9125,30418,34038,81,2120,22.32,23.97,N/A
58.9150,30421,34042,73,613,22.32,23.97,N/A
58.9175,30412,34020,100,101,22.32,23.97,N/A
58.9200,30413,34024,93,34,22.32,23.97,N/A
58.9225,30412,34009,78,12,22.32,23.97,N/A
58.9250,30408,34026,80,932,22.32,23.97,N/A
58.9275,30413,34045,95,4095,22.32,23.97,N/A
58.9300,30417,34025,79,4095,22.32,23.97,N/A
58.9325,30420,34027,74,2321,22.32,23.97,N/A
58.9350,30414,34030,85,672,22.32,23.97,N/A
58.9375,30429,34034,86,104,22.32,23.97,N/A
58.9400,30415,34041,88,16,22.32,23.97,N/A
58.9425,30417,34027,89,4,22.32,23.97,N/A
58.9450,30406,34015,86,1978,22.32,23.97,N/A
58.9475,30420,34009,88,4095,22.32,23.97,N/A
58.9500,30413,34016,91,4095,22.32,23.97,N/A
58.9525,30410,34009,79,2153,22.32,23.97,N/A
58.9550,30408,34030,85,337,22.32,23.97,N/A
58.9575,30423,34025,85,103,22.32,23.97,N/A
58.9600,30411,34021,80,28,22.32,23.97,N/A
58.9625,30422,34033,81,22,22.32,23.97,N/A
58.9650,30415,34022,80,2210,22.32,23.97,N/A
58.9675,30423,34026,94,4095,22.32,23.97,N/A
58.9700,30415,34028,82,4095,22.32,23.97,N/A
58.9725,30419,34001,91,2259,22.32,23.97,N/A
58.9750,30409,34003,91,358,22.32,23.97,N/A
58.9775,30410,34008,89,107,22.32,23.97,N/A
58.9800,30417,34006,89,23,22.32,23.97,N/A
58.9825,30409,34018,93,13,22.32,23.97,N/A
58.9850,30418,34023,79,2049,22.32,23.97,N/A
58.9875,30421,34018,71,4095,22.32,23.97,N/A
58.9900,30422,34027,79,4095,22.32,23.97,N/A
58.9925,30418,34028,80,2183,22.32,23.97,N/A
58.9950,30427,34023,90,343,22.32,23.97,N/A
58.9975,30426,34025,80,104,22.32,23.97,N/A
59.0000,30410,34013,94,16,22.32,23.97,N/A
59.0025,30416,34005,82,9,22.32,23.97,N/A
59.0050,30419,34014,91,2183,22.32,23.97,N/A
59.0075,30413,34019,95,4095,22.32,23.97,N/A
59.0100,30423,34025,70,4095,22.32,23.97,N/A
59.0125,30420,34020,82,2144,22.32,23.97,N/A
59.0150,30422,34026,85,338,22.32,23.97,N/A
59.0175,30433,34020,79,102,22.32,23.97,N/A
59.0200,30420,34018,78,21,22.32,23.97,N/A
59.0225,30425,34023,83,19,22.32,23.97,N/A
59.0250,30428,34023,85,2077,22.32,23.97,N/A
59.0275,30414,34026,98,4095,22.32,23.97,N/A
59.0300,30414,34023,102,4095,22.32,23.97,N/A
59.0325,30420,34018,93,2145,22.32,23.97,N/A
59.0350,30413,34018,86,337,22.32,23.97,N/A
59.0375,30411,34027,87,101,22.32,23.97,N/A
59.0400,30424,34016,80,19,22.32,23.97,N/A
59.0425,30424,34026,80,12,22.32,23.97,N/A
59.0450,30421,34024,82,2113,22.32,23.97,N/A
59.0475,30425,34025,81,4095,22.32,23.97,N/A
59.0500,30418,34023,102,4095,22.32,23.97,N/A
59.0525,30422,34016,94,2184,22.32,23.97,N/A
59.0550,30416,34017,82,340,22.32,23.97,N/A
59.0575,30418,34013,95,101,22.32,23.97,N/A
59.0600,30410,34011,88,25,22.32,23.97,N/A
59.0625,30412,34014,96,10,22.32,23.97,N/A
59.0650,30426,34032,86,2221,22.32,23.97,N/A
59.0675,30406,34018,89,4095,22.32,23.97,N/A
59.0700,30419,34026,77,4095,22.32,23.97,N/A
59.0725,30414,34017,87,1280,22.32,23.97,N/A
59.0750,30416,34028,77,373,22.32,23.97,N/A
59.0775,30410,34027,95,61,22.32,23.97,N/A
59.0800,30415,34003,77,22,22.32,23.97,N/A
59.0825,30422,34000,83,296,22.32,23.97,N/A
59.0850,30409,34013,85,2064,22.32,23.97,N/A
59.0875,30409,34023,88,4095,22.32,23.97,N/A
59.0900,30405,34027,93,4095,22.32,23.97,N/A
59.0925,30428,34030,85,1231,22.32,23.97,N/A
59.0950,30421,34027,87,360,22.32,23.97,N/A
59.0975,30428,34030,78,60,22.32,23.97,N/A
59.1000,30421,34035,92,25,22.32,23.97,N/A
59.1025,30427,34041,88,118,22.32,23.97,N/A
59.1050,30423,34022,92,1753,22.32,23.97,N/A
59.1075,30411,34019,92,4095,22.32,23.97,N/A
59.1100,30416,34024,89,4095,22.32,23.97,N/A
59.1125,30426,34044,85,1337,22.32,23.97,N/A
59.1150,30421,34037,87,389,22.32,23.97,N/A
59.1175,30429,34044,79,64,22.32,23.97,N/A
59.1200,30431,34044,86,22,22.32,23.97,N/A
59.1225,30418,34038,83,215,22.32,23.97,N/A
59.1250,30425,34034,74,1828,22.32,23.97,N/A
59.1275,30417,34034,105,4095,22.32,23.97,N/A
59.1300,30415,34033,96,4095,22.32,23.97,N/A
59.1325,30424,34036,100,1264,22.32,23.97,N/A
59.1350,30420,34033,90,373,22.32,23.97,N/A
59.1375,30424,34048,86,62,22.32,23.97,N/A
59.1400,30415,34041,96,36,22.32,23.97,N/A
59.1425,30425,34053,90,333,22.32,23.97,N/A
59.1450,30424,34039,80,2071,22.32,23.97,N/A
59.1475,30429,34056,87,4095,22.32,23.97,N/A
59.1500,30424,34040,78,4095,22.32,23.97,N/A
59.1525,30421,34056,88,1176,22.32,23.97,N/A
59.1550,30412,34035,95,340,22.32,23.97,N/A
59.1575,30415,34037,82,58,22.32,23.97,N/A
59.1600,30418,34025,88,22,22.32,23.97,N/A
59.1625,30431,34022,103,213,22.32,23.97,N/A
59.1650,30421,34034,87,1968,22.32,23.97,N/A
59.1675,30421,34029,73,4095,22.32,23.97,N/A
59.1700,30424,34047,81,4095,22.32,23.97,N/A
59.1725,30426,34038,78,1208,22.32,23.97,N/A
59.1750,30425,34039,84,363,22.32,23.97,N/A
59.1775,30425,34034,89,60,22.32,23.97,N/A
59.1800,30418,34028,77,20,22.32,23.97,N/A
59.1825,30417,34021,83,152,22.32,23.97,N/A
59.1850,30410,34016,89,1755,22.32,23.97,N/A
59.1875,30420,34026,87,4095,22.32,23.97,N/A
59.1900,30410,34022,82,4095,22.32,23.97,N/A
59.1925,30423,34028,83,1140,22.32,23.97,N/A
59.1950,30427,34031,74,328,22.32,23.97,N/A
59.1975,30423,34041,85,54,22.32,23.97,N/A
59.2000,30430,34028,79,22,22.32,23.97,N/A
59.2025,30428,34038,81,282,22.32,23.97,N/A
59.2050,30415,34028,99,3214,22.32,23.97,N/A
59.2075,30430,34020,94,4095,22.32,23.97,N/A
59.2100,30417,34024,81,3390,22.32,23.97,N/A
59.2125,30423,34020,98,1158,22.32,23.97,N/A
59.2150,30427,34038,83,182,22.32,23.97,N/A
59.2175,30410,34027,85,58,22.32,23.97,N/A
59.2200,30424,34040,79,20,22.32,23.97,N/A
59.2225,30418,34042,82,197,22.32,23.97,N/A
59.2250,30425,34041,75,3114,22.32,23.97,N/A
59.2275,30431,34036,77,4095,22.32,23.97,N/A
59.2300,30423,34035,83,3513,22.32,23.97,N/A
59.2325,30413,34015,90,1232,22.32,23.97,N/A
59.2350,30415,34028,84,195,22.32,23.97,N/A
59.2375,30422,34021,93,60,22.32,23.97,N/A
59.2400,30419,34026,81,14,22.32,23.97,N/A
59.2425,30417,34039,85,150,22.32,23.97,N/A
59.2450,30431,34048,83,2992,22.32,23.97,N/A
59.2475,30433,34046,75,4095,22.32,23.97,N/A
59.2500,30428,34045,71,3506,22.32,23.97,N/A
59.2525,30429,34042,72,1227,22.32,23.97,N/A
59.2550,30435,34045,87,192,22.32,23.97,N/A
59.2575,30426,34045,81,60,22.32,23.97,N/A
59.2600,30415,34034,97,17,22.32,23.97,N/A
59.2625,30421,34029,103,232,22.32,23.97,N/A
59.2650,30418,34043,74,3181,22.32,23.97,N/A
59.2675,30423,34039,83,4095,22.32,23.97,N/A
59.2700,30425,34050,77,3187,22.32,23.97,N/A
59.2725,30423,34045,82,1010,22.32,23.97,N/A
59.2750,30435,34062,89,166,22.32,23.97,N/A
59.2775,30431,34052,77,50,22.32,23.97,N/A
59.2800,30431,34047,80,12,22.32,23.97,N/A
59.2825,30420,34047,104,231,22.32,23.97,N/A
59.2850,30428,34056,99,3202,22.32,23.97,N/A
59.2875,30419,34053,98,4095,22.32,23.97,N/A
59.2900,30425,34034,92,3519,22.32,23.97,N/A
59.2925,30423,34040,80,1177,22.32,23.97,N/A
59.2950,30433,34063,89,188,22.32,23.97,N/A
59.2975,30428,34052,90,62,22.32,23.97,N/A
59.3000,30419,34059,84,16,22.32,23.97,N/A
59.3025,30433,34057,83,232,22.32,23.97,N/A
59.3050,30428,34057,78,3136,22.32,23.97,N/A
59.3075,30432,34055,82,4095,22.32,23.97,N/A
59.3100,30417,34051,87,3397,22.32,23.97,N/A
59.3125,30425,34049,86,1141,22.32,23.97,N/A
59.3150,30423,34039,89,180,22.32,23.97,N/A
59.3175,30420,34045,91,61,22.32,23.97,N/A
59.3200,30418,34052,82,16,22.32,23.97,N/A
59.3225,30419,34049,84,153,22.32,23.97,N/A
59.3250,30430,34054,84,3180,22.32,23.97,N/A
59.3275,30421,34058,94,4095,22.32,23.97,N/A
59.3300,30435,34062,76,3533,22.32,23.97,N/A
59.3325,30419,34053,95,646,22.32,23.97,N/A
59.3350,30426,34065,78,188,22.32,23.97,N/A
59.3375,30411,34034,92,34,22.32,23.97,N/A
59.3400,30428,34036,87,23,22.32,23.97,N/A
59.3425,30425,34047,79,1164,22.32,23.97,N/A
59.3450,30423,34057,77,3405,22.32,23.97,N/A
59.3475,30416,34046,83,4095,22.32,23.97,N/A
59.3500,30422,34037,80,3313,22.32,23.97,N/A
59.3525,30429,34065,91,587,22.32,23.97,N/A
59.3550,30416,34058,84,174,22.32,23.97,N/A
59.3575,30429,34052,90,32,22.32,23.97,N/A
59.3600,30414,34037,89,18,22.32,23.97,N/A
59.3625,30416,34040,90,880,22.32,23.97,N/A
59.3650,30416,34047,83,3109,22.32,23.97,N/A
59.3675,30419,34048,90,4095,22.32,23.97,N/A
59.3700,30418,34045,92,3684,22.32,23.97,N/A
59.3725,30422,34059,84,712,22.32,23.97,N/A
59.3750,30430,34055,78,208,22.32,23.97,N/A
59.3775,30421,34058,87,36,22.32,23.97,N/A
59.3800,30417,34052,81,23,22.32,23.97,N/A
59.3825,30424,34053,77,882,22.32,23.97,N/A
59.3850,30429,34052,79,3152,22.32,23.97,N/A
59.3875,30421,34040,89,4095,22.32,23.97,N/A
59.3900,30420,34049,89,3472,22.32,23.97,N/A
59.3925,30413,34050,94,640,22.32,23.97,N/A
59.3950,30411,34046,83,191,22.32,23.97,N/A
59.3975,30425,34054,73,37,22.32,23.97,N/A
59.4000,30429,34057,72,14,22.32,23.97,N/A
59.4025,30423,34043,89,885,22.32,23.97,N/A
59.4050,30420,34054,79,3236,22.32,23.97,N/A
59.4075,30427,34047,78,4095,22.32,23.97,N/A
59.4100,30415,34038,86,2362,22.32,23.97,N/A
59.4125,30386,34064,71,377,22.32,23.97,N/A
59.4150,30403,34060,76,114,22.32,23.97,N/A
59.4175,30447,34039,69,28,22.32,23.97,N/A
59.4200,30440,34042,56,12,22.32,23.97,N/A
59.4225,30426,34035,72,1899,22.32,23.97,N/A
59.4250,30414,34026,97,4095,22.32,23.97,N/A
59.4275,30409,34046,72,4095,22.32,23.97,N/A
59.4300,30427,34050,55,2264,22.32,23.97,N/A
59.4325,30438,34035,62,652,22.32,23.97,N/A
59.4350,30442,34035,70,101,22.32,23.97,N/A
59.4375,30422,34039,90,34,22.32,23.97,N/A
59.4400,30418,34040,98,11,22.32,23.97,N/A
59.4425,30415,34029,82,879,22.32,23.97,N/A
59.4450,30410,34023,57,4095,22.32,23.97,N/A
59.4475,30419,34048,90,4095,22.32,23.97,N/A
59.4500,30418,34045,92,2301,22.32,23.97,N/A
59.4525,30424,34031,93,673,22.32,23.97,N/A
59.4550,30426,34030,98,196,22.32,23.97,N/A
59.4575,30424,34065,83,37,22.35,23.91,N/A
59.4600,30432,34050,80,13,22.35,23.91,N/A
59.4625,30429,34054,83,966,22.35,23.91,N/A
59.4650,30427,34048,92,4095,22.35,23.91,N/A
59.4675,30421,34040,89,4095,22.35,23.91,N/A
59.4700,30429,34048,93,2268,22.35,23.91,N/A
59.4725,30426,34063,75,661,22.35,23.91,N/A
59.4750,30420,34061,78,111,22.35,23.91,N/A
59.4775,30436,34067,86,40,22.35,23.91,N/A
59.4800,30441,34069,84,12,22.35,23.91,N/A
59.4825,30423,34065,88,1016,22.35,23.91,N/A
59.4850,30441,34071,82,4095,22.35,23.91,N/A
59.4875,30429,34074,104,4095,22.35,23.91,N/A
59.4900,30432,34059,98,2314,22.35,23.91,N/A
59.4925,30433,34074,90,669,22.35,23.91,N/A
59.4950,30440,34052,83,107,22.35,23.91,N/A
59.4975,30425,34075,94,36,22.35,23.91,N/A
59.5000,30434,34076,92,11,22.35,23.91,N/A
59.5025,30441,34085,92,974,22.35,23.91,N/A
59.5050,30447,34081,91,4095,22.35,23.91,N/A
59.5075,30442,34085,80,4095,22.35,23.91,N/A
59.5100,30445,34084,94,2421,22.35,23.91,N/A
59.5125,30438,34077,85,708,22.35,23.91,N/A
59.5150,30440,34077,88,115,22.35,23.91,N/A
59.5175,30429,34083,96,40,22.35,23.91,N/A
59.5200,30430,34067,106,10,22.35,23.91,N/A
59.5225,30438,34079,85,1068,22.35,23.91,N/A
59.5250,30436,34079,84,4095,22.35,23.91,N/A
59.5275,30432,34094,99,4095,22.35,23.91,N/A
59.5300,30438,34088,74,3233,22.35,23.91,N/A
59.5325,30448,34080,78,1023,22.35,23.91,N/A
59.5350,30437,34085,89,171,22.35,23.91,N/A
59.5375,30439,34074,84,57,22.35,23.91,N/A
59.5400,30448,34075,82,88,22.35,23.91,N/A
59.5425,30437,34075,99,1532,22.35,23.91,N/A
59.5450,30438,34069,106,4095,22.35,23.91,N/A
59.5475,30446,34077,92,4095,22.35,23.91,N/A
59.5500,30447,34074,89,2031,22.35,23.91,N/A
59.5525,30434,34068,87,598,22.35,23.91,N/A
59.5550,30438,34079,79,94,22.35,23.91,N/A
59.5575,30439,34076,79,25,22.35,23.91,N/A
59.5600,30450,34088,78,12,22.35,23.91,N/A
59.5625,30452,34083,85,414,22.35,23.91,N/A
59.5650,30453,34087,74,3627,22.35,23.91,N/A
59.5675,30451,34089,85,4095,22.35,23.91,N/A
59.5700,30446,34063,95,2345,22.35,23.91,N/A
59.5725,30443,34065,78,682,22.35,23.91,N/A
59.5750,30443,34076,74,112,22.35,23.91,N/A
59.5775,30438,34085,83,36,22.35,23.91,N/A
59.5800,30442,34094,76,14,22.35,23.91,N/A
59.5825,30427,34094,95,848,22.35,23.91,N/A
59.5850,30450,34089,72,4095,22.35,23.91,N/A
59.5875,30448,34087,88,4095,22.35,23.91,N/A
59.5900,30456,34093,87,2328,22.35,23.91,N/A
59.5925,30449,34098,89,365,22.35,23.91,N/A
59.5950,30459,34099,79,116,22.35,23.91,N/A
59.5975,30447,34079,82,26,22.35,23.91,N/A
59.6000,30436,34086,100,21,22.35,23.91,N/A
59.6025,30445,34087,91,2148,22.35,23.91,N/A
59.6050,30439,34099,83,4095,22.35,23.91,N/A
59.6075,30452,34101,70,4095,22.35,23.91,N/A
59.6100,30450,34107,85,2340,22.35,23.91,N/A
59.6125,30450,34109,93,362,22.35,23.91,N/A
59.6150,30432,34092,95,101,22.35,23.91,N/A
59.6175,30438,34095,86,17,22.35,23.91,N/A
59.6200,30443,34090,88,12,22.35,23.91,N/A
59.6225,30452,34079,96,2014,22.35,23.91,N/A
59.6250,30452,34098,104,4095,22.35,23.91,N/A
59.6275,30444,34091,94,4095,22.35,23.91,N/A
59.6300,30442,34098,90,2368,22.35,23.91,N/A
59.6325,30446,34112,82,372,22.35,23.91,N/A
59.6350,30453,34103,76,109,22.35,23.91,N/A
59.6375,30458,34112,84,23,22.35,23.91,N/A
59.6400,30459,34110,85,10,22.35,23.91,N/A
59.6425,30461,34115,83,2118,22.35,23.91,N/A
59.6450,30450,34115,78,4095,22.35,23.91,N/A
59.6475,30444,34096,96,4095,22.35,23.91,N/A
59.6500,30438,34103,106,2212,22.35,23.91,N/A
59.6525,30446,34114,89,348,22.35,23.91,N/A
59.6550,30449,34112,92,112,22.35,23.91,N/A
59.6575,30455,34119,92,23,22.35,23.91,N/A
59.6600,30456,34123,81,17,22.35,23.91,N/A
59.6625,30446,34128,80,2162,22.35,23.91,N/A
59.6650,30461,34131,90,4095,22.35,23.91,N/A
59.6675,30456,34127,75,4095,22.35,23.91,N/A
59.6700,30448,34137,100,2629,22.35,23.91,N/A
59.6725,30451,34126,85,409,22.35,23.91,N/A
59.6750,30438,34107,88,121,22.35,23.91,N/A
59.6775,30446,34106,89,22,22.35,23.91,N/A
59.6800,30451,34120,86,10,22.35,23.91,N/A
59.6825,30451,34130,84,1881,22.35,23.91,N/A
59.6850,30434,34120,88,4095,22.35,23.91,N/A
59.6875,30446,34128,89,4095,22.35,23.91,N/A
59.6900,30450,34134,83,2667,22.35,23.91,N/A
59.6925,30454,34132,79,423,22.35,23.91,N/A
59.6950,30456,34137,78,130,22.35,23.91,N/A
59.6975,30440,34139,104,28,22.35,23.91,N/A
59.7000,30452,34119,108,21,22.35,23.91,N/A
59.7025,30453,34115,90,1895,22.35,23.91,N/A
59.7050,30443,34120,96,4095,22.35,23.91,N/A
59.7075,30443,34125,89,4095,22.35,23.91,N/A
59.7100,30447,34127,93,2455,22.35,23.91,N/A
59.7125,30452,34132,84,392,22.35,23.91,N/A
59.7150,30452,34135,94,118,22.35,23.91,N/A
59.7175,30452,34138,78,28,22.35,23.91,N/A
59.7200,30449,34146,80,174,22.35,23.91,N/A
